id,video id,author,author id,text,label,annotator notes,text_length,vader_compound,vader_pos,vader_neu,vader_neg,vader_label,textblob_polarity,textblob_subjectivity,textblob_label,INSULT,PROFANITY,SEVERE_TOXICITY,TOXICITY,IDENTITY_ATTACK,THREAT
UgxhdMeBBeJPAdAJb8F4AaABAg,TDXGEdqpro4,@isedie,UC0D7Jd41zd6yJCeJ5_RueGw,"I pray the palistinian people protest Hamas for creating this. Maybe Israel would see that as a step in the right direction and stop the bombing.  
 hey channel 4...did you also show the dead Israeli children?",N,"Confidence: Medium | The comment expresses a desire for Palestinians to protest Hamas and criticizes the lack of focus on dead Israeli children. While it implicitly critiques Hamas, it doesn't clearly align with either pro-Palestine or pro-Israel stances in a definitive way. The prayer for Palestinians to protest Hamas could be seen as a desire for their liberation from Hamas's rule, but the overall tone is more focused on a perceived imbalance in media coverage and a call for accountability from Palestinians, rather than a direct endorsement of Israeli actions or Palestinian self-determination.",209,-0.6124,0.102,0.705,0.193,negative,0.0428571428571428,0.4678571428571428,neutral,0.082866095,0.1352073,0.015609037,0.30539915,0.31015682,0.20178549
UgzqrpNUU8bW05PN9Lp4AaABAg,VIt5rX0fj9M,@teddy9267,UCf7Y7z81KiciB7dCjqptrLg,what are they fighting over. There is nothing left there,N,"Confidence: High | The comment asks a question about the cause of the fighting and states there is 'nothing left,' indicating a focus on the destruction and futility of the conflict without taking a side.",56,-0.3612,0.0,0.783,0.217,negative,0.0,0.0,neutral,0.012414906,0.01764096,0.0019264221,0.04315203,0.0071775843,0.012130005
Ugy_kbFwRx_WmrkDRCV4AaABAg,8ZC2PK5y9V4,@samirsharmavlogs,UC_sdG4nHyzTfmGjBoJEaD-Q,Sir Samsung galaxy s23+ phn use krte hain😅,N,Confidence: High | The comment is about a phone brand and is unrelated to the Israel-Gaza conflict.,42,0.3612,0.185,0.815,0.0,positive,0.0,0.0,neutral,0.009393888,0.013131939,0.00071048737,0.007916619,0.0027933381,0.0066927844
Ugw1hh3fIYFEljmI45p4AaABAg.9wQ1rj3xV9O9wQYvEMF-OJ,7vBDiau-8Hw,@hakimkhan959,,Gandu mobile deto adress ke sath gand dum hai to,N,"Confidence: High | The comment 'Gandu mobile deto adress ke sath dum hai to' is in Hindi and appears to be a personal insult or challenge, not related to the Israel-Gaza conflict. It is therefore labeled as neutral/unclear.",48,0.0,0.0,1.0,0.0,neutral,0.0,0.0,neutral,0.6336687,0.776286,0.6612285,0.6863638,0.39461556,0.44942492
UgymFjI3NmLf8UMWyF94AaABAg,ok9NsEkNhLY,@udhintas2993,UChelqLJUTKL0lb1B7x98Ung,Brave leader!! Middle east leaders and turkey are worthless compared to him,N,"Confidence: Medium | This comment praises a leader as 'brave' and compares them favorably to Middle Eastern leaders and Turkey. While it might be in the context of the Israel-Gaza conflict, the comment itself doesn't explicitly state a stance for or against either side.",75,0.2695,0.236,0.592,0.172,positive,0.0666666666666666,0.6333333333333333,neutral,0.47787863,0.16264248,0.021935565,0.46982017,0.44690517,0.011922873
UgzF1cqaLqG0do3Gt7Z4AaABAg,evOHh2RIvhw,@M70YT,UCL_LFA3Buz4QQZnPvtdUJHw,"France is not monster
You war napoleonic 😡",N,"Confidence: Low | The comment is a statement about France and a reference to Napoleonic wars, with no discernible connection to the Israel-Gaza conflict. It seems out of context for the conflict.",42,0.4847,0.282,0.718,0.0,positive,0.0,0.0,neutral,0.25205973,0.09744903,0.012574885,0.30854854,0.052490227,0.012906751
UgzRxpp9j8w76fFDBWN4AaABAg,9ev7uqyIgFI,@gamingwithsakib6683,UCsGgmKKd-yOjGV72I8FkWvQ,Shorts uplode 🙏🙏🙏🙏🙏😭😭😭😭😭😭😡😡😡,N,"Confidence: High | The comment 'Shorts uplode 🙏🙏🙏🙏🙏😭😭😭😭😭😭😡😡😡' is a request related to YouTube content (shorts) and expresses general emotions (sadness, anger) without any reference to the Israel-Gaza conflict. Therefore, the stance is neutral/unclear.",28,-0.9559,0.0,0.617,0.383,negative,0.0,0.0,neutral,0.012718908,0.030639706,0.0033950806,0.026735162,0.0026638457,0.007961469
Ugw2kA_z9ECex2ukeAp4AaABAg,s-FG7FzUY4U,@aripinales7562,UCSljZG07hoki2iC6szz9LuA,"What abrace and contagious girl. This is heart breaking what these children, elderly, women, and infants are going through. Deeply sorry for all the victims!😢",N,"Confidence: High | The comment expresses sympathy for victims without assigning blame to either side, focusing on the suffering of children, elderly, women, and infants. This indicates a neutral stance.",158,-0.54,0.117,0.613,0.27,negative,-0.5,1.0,negative,0.0077028773,0.011048226,0.0008058548,0.013885498,0.0027933381,0.007521313
Ugwh403VNNnVglH88Yt4AaABAg,s-FG7FzUY4U,@mdcparg,UCxIeRCZGg4jx4uelqP9B8Dw,"Prayers for you and our love,God will take care of your attackers",N,"Confidence: Low | The comment offers prayers and love, stating 'God will take care of your attackers.' This is a general statement of protection and could apply to either side depending on who the commenter perceives as the victim or attacker in the video's context. It lacks specificity to a particular side in the conflict.",65,-0.128,0.189,0.592,0.219,negative,0.0,0.0,neutral,0.018645585,0.01805087,0.0026893616,0.07212844,0.011025362,0.019746035
Ugzw0v9VNvoGvhVVuEl4AaABAg,_pbB1IxjF34,@hubertbailey2225,UCAvous5U2x6NUn9AHLZnKJQ,Don’t forget their dna is German,N,"Confidence: Medium | The comment makes a statement about 'their dna is German.' This is vague and its relevance to the Israel-Gaza conflict is unclear without further context. It could be a derogatory statement or an attempt at historical commentary, but its intent and target are not explicit enough to assign a clear stance.",32,-0.2263,0.0,0.725,0.275,negative,0.0,0.0,neutral,0.022964163,0.024131214,0.004043579,0.1100022,0.06749674,0.006977591
UgzM0k9a4FU7qCSGqTV4AaABAg.9vmKdTGKwNF9vmV9-0DpKb,YWl3WSYpHmc,@bonniebemboom8281,,You are wrong.,N,Confidence: Low | The comment 'You are wrong' is a direct disagreement but lacks any context to determine which side the author supports. It could be disagreement with a statement favoring either Palestine or Israel.,14,-0.4767,0.0,0.392,0.608,negative,-0.5,0.9,negative,0.04969218,0.022901481,0.0016975403,0.11347008,0.0040512653,0.0070164283
UgzufMp84JLOzccZoHh4AaABAg.9wIO8TcbIm59wYLVzDT_Xa,YQr4ckm8Ytg,@emmanuelmeysman820,,In hell there is no God in love there is .,N,"Confidence: High | This comment is a philosophical or religious statement about God and love, with no discernible connection or stance regarding the Israel-Gaza conflict.",42,-0.2991,0.226,0.43,0.345,negative,0.5,0.6,positive,0.1935001,0.39409557,0.02444411,0.44393396,0.20088354,0.02181799
Ugx8-ecT0JyHOiXk4m14AaABAg,Z6xl35BbITQ,@shafeequeahmadhakeemabdulr3227,UC14Vvsoo37Et8wwaI7SU2gQ,O'GOBARBHAKTO/MUTRBHAKTO/BHARASHTACHARO/BHADWO/TERRORISTO/ANDHBHAKTO   ===  CHOOSO4 INFINITE SPECIAL    ? ? ?  Bakwas band Karo   ?,N,"Confidence: Low | The comment uses a string of highly offensive and derogatory terms in Hindi ('O'GOBARBHAKTO/MUTRBHAKTO/BHARASHTACHARO/BHADWO/TERRORISTO/ANDHBHAKTO === CHOOSO4 INFINITE SPECIAL ? ? ? Bakwas band Karo ?'). While 'TERRORISTO' is present, the overall vitriolic and unfocused nature of the comment, coupled with the lack of specific reference to either side of the conflict, makes its stance unclear. It appears to be a general expression of extreme anger or frustration rather than a targeted political statement.",131,0.659,0.285,0.715,0.0,positive,0.3571428571428571,0.5714285714285714,positive,0.62169385,0.570067,0.5344867,0.5721988,0.46028158,0.34804323
Ugy9A9zBunf9-vUK7Ep4AaABAg.9y6YCLyxLN89y6cOfFHgb8,-ZpAhPbuveY,@albianza80,,​@@itsnelfano what what/WHAT!!😡,N,"Confidence: Low | This comment appears to be a reaction to another user and lacks any clear stance on the Israel-Gaza conflict. The emojis suggest surprise or anger, but not directed at either side of the conflict.",31,0.0,0.0,1.0,0.0,neutral,0.0,0.0,neutral,0.01465692,0.057443913,0.005836487,0.035691574,0.0020533812,0.0060713873
Ugy4-lNNDs94HJvSVM54AaABAg,vejJhy8ltyg,@harrybrooks3102,UCFwwrzBbWE3idnxeS4YnPWw,Liar.  Other ways out but other Muslims  dont want them,N,"Confidence: Medium | The comment 'Liar. Other ways out but other Muslims dont want them' is accusatory and presents a claim about obstacles to leaving Gaza, but it doesn't explicitly state support for either Israel or Palestine. The blame directed at 'other Muslims' is complex and doesn't clearly align with a pro-Israel or pro-Palestine stance on its own.",55,-0.3576,0.0,0.697,0.303,negative,-0.125,0.375,negative,0.5239335,0.12374964,0.023076924,0.54823303,0.50515604,0.008712323
UgxGtRjMP8lFJ1TldqN4AaABAg,6kr8xHKOawY,@ashokegupta2186,UCJ5DsFynW8ExUjS1o5Mn5rQ,US may recall Obama s statement,N,"Confidence: Low | The comment mentions recalling Obama's statement. Without knowing the context of that statement within the video's topic, it's impossible to determine if it implies support for either side of the conflict.",31,0.0,0.0,1.0,0.0,neutral,0.0,0.0,neutral,0.010970897,0.013883443,0.0011062622,0.02638162,0.008065533,0.0076507707
Ugw7M8etfTWdi5FeVuZ4AaABAg,f9xFKrwiV_c,@murraydunbar5714,UCBQkJ1vHLQxyEw8g_bxooQQ,Hey look at all the gay guys dancing around..,N,Confidence: Low | This comment is an observation about the content of the video and does not express a stance on the conflict.,45,0.0,0.0,1.0,0.0,neutral,0.4166666666666667,0.5833333333333334,positive,0.4339631,0.32658687,0.08859174,0.6020386,0.61901736,0.012078222
UgxgzQCkI2Vmnm6_Dx14AaABAg.9w3SmigOqOW9w46JFhJoa7,uo_Rz6R1rro,@SincereSentinel,,@@vultureculture7707 Have you Googled what a cease fire is? Have you googled the number of countries immediately ready to send ships/planes and organization's with hundreds of tons of aid to Gaza?,N,Confidence: High | The comment asks factual questions about a ceasefire and aid to Gaza without expressing a preference or taking a side in the conflict. It seeks information rather than advocating for either party.,196,0.1926,0.12,0.81,0.069,positive,0.2,0.5,positive,0.016936934,0.016821137,0.0034332275,0.071337044,0.031980325,0.012699619
UgwvmjG4hdKz7oqYbYN4AaABAg,Njk_DOFFf_I,@gustavusadolphus1714,UCTn-Nv8uBx-oNBa4abBbQww,Funny. Men running away 😂. Typical cowa*ds.,N,"Confidence: Low | The comment describes men running away and calls them cowards. Without specific context about who 'they' are, it's impossible to determine if this refers to either Israeli or Palestinian forces or is a general observation.",43,0.7003,0.404,0.482,0.114,positive,0.0416666666666666,0.75,neutral,0.40243408,0.39207047,0.023076924,0.40614098,0.109318495,0.010162249
UgzCKBfG6Gpc-xqc93d4AaABAg.9xz45s6BUJV9yeh7NaNFon,f9xFKrwiV_c,@INeeedaLIfe,,@@redriveral2764 bro I swear every time you see a comment saying free Palestine or something you just say Free whatever comes to your dumbass mind,N,Confidence: Low | This comment is a retort to another user and criticizes their behavior without expressing a stance on the core conflict itself. It focuses on the interaction between users rather than the Israel-Gaza war.,146,0.4215,0.204,0.648,0.148,positive,0.4,0.8,positive,0.6308392,0.5013569,0.16960317,0.6426206,0.30256465,0.025443908
UgwIivJJ6rGQA5y4Da14AaABAg,OLibdDlarvc,@Livi-entertainment,UCP-3dCqBlrek7IknVIodnWg,Obama first look himself what he did while he was president. So now he speaks stupid.,N,Confidence: Medium | The comment criticizes Obama's current statements by referencing his past actions as president. This is a political critique unrelated to the Israel-Gaza conflict.,85,-0.5267,0.0,0.815,0.185,negative,-0.2749999999999999,0.6666666666666666,negative,0.78882504,0.3424554,0.023076924,0.78207105,0.036878675,0.007624879
UgwP6M4OVU2-QCu-x_94AaABAg,GPYpsWacMVI,@mr.graves2867,UCHFCqdceJQgUcPJBKC1d_RA,That looks solid....I'll take one...give me two...😂,N,Confidence: High | The comment is a lighthearted reaction to something visual (likely a product shown in the video) and does not contain any political commentary related to the conflict.,51,0.4404,0.242,0.637,0.121,positive,0.0,0.0,neutral,0.0114649,0.020032106,0.0020122528,0.03734144,0.0035517942,0.010084574
Ugw7P4S8_GlilxDI95B4AaABAg,8wUDwm9A6RA,@Marcolegoanimation,UCLk_BqmG0EdRdMoAVGvGcag,"Just like rasputin, he was a serious man that was liked by serious women",N,"Confidence: High | The comment makes a historical comparison to Rasputin and doesn't mention the Israel-Gaza conflict at all, making its stance neutral or unclear.",72,0.5719,0.296,0.559,0.145,positive,-0.0222222222222222,0.7111111111111111,neutral,0.04383647,0.04592061,0.0037574768,0.14950264,0.04667538,0.007637825
Ugwz4wvKHklYz6Dr54R4AaABAg.9xkiSprNoEO9xlnE9Vr0zY,DL-Efo4dvPY,@ianworcester4640,,Free from what ? Hamas ?,N,Confidence: Low | The comment asks a question and implies a critical perspective on Hamas without explicitly stating support for either side. It's more of a rhetorical question within a potential debate.,24,0.5661,0.423,0.577,0.0,positive,0.4,0.8,positive,0.023221988,0.018597418,0.0039863586,0.10002319,0.050671257,0.008362788
Ugz9BoX7eYC4lh-eEz14AaABAg,6R_llaRoclI,@lazarchill8514,UCC_Qq-VgvV0aQ3wcwwq6bsA,Hypocrisy of western msm.,N,"Confidence: Medium | The comment 'Hypocrisy of western msm.' is a critique of mainstream Western media. While this sentiment is often expressed by those critical of Western foreign policy or media coverage of conflicts, it does not explicitly take a side in the Israel-Gaza war. It's a general criticism of media portrayal.",25,0.0,0.0,1.0,0.0,neutral,0.0,0.0,neutral,0.46173862,0.09583591,0.009651184,0.41168427,0.1444726,0.008052089
UgwrgvyuIKjRa3uMMe94AaABAg,2JAywPxuFt4,@amytremper5416,UCbvgQTy5BW_Rvzq292yDEuw,Oh my God Hell on earth man has created.,N,"Confidence: High | This comment describes the situation as 'hell on earth,' reflecting a general despair about the conflict's impact without expressing support for either party.",40,-0.3612,0.279,0.408,0.313,negative,0.0,0.0,neutral,0.1662211,0.43744424,0.02402156,0.4394682,0.04925346,0.01508414
UgzkQo4CE3gFP5Aw5pR4AaABAg,S4kQqXuDOhM,@spirit_edit6320,UCE1-aNy_2te1L4sBb3I4JQg,"Got this from ohio💀
I need reality😢",N,Confidence: High | The comment expresses dissatisfaction with the content of the video ('Got this from ohio') and a desire for something more 'real.' This sentiment is not related to the Israel-Gaza conflict and indicates an unclear stance.,35,-0.4767,0.0,0.744,0.256,negative,0.0,0.0,neutral,0.016632931,0.05168226,0.0029563904,0.051068526,0.0041067624,0.007262398
UgyvbsbvSERBIcShxnp4AaABAg.9ySGbliF_oL9ySbS-g2Pxd,RKqWNXZuPLI,@MarVlas,,"@@9064peterpan Some people in Israel started to demonstrate against the government after that happened, which was good to see.",N,"Confidence: Medium | The comment 'Some people in Israel started to demonstrate against the government after that happened, which was good to see' acknowledges internal Israeli dissent. While this could be interpreted in various ways, it focuses on a positive aspect of Israeli society's response rather than directly supporting or criticizing either side's actions in the broader conflict.",126,0.4404,0.139,0.861,0.0,positive,0.7,0.6000000000000001,positive,0.019096779,0.035399333,0.0043678284,0.11171334,0.08252834,0.025098583
UgwlgWPh9DBC2DBzQuJ4AaABAg,1C5O3JRjRhg,@Robandje1,UCYQSJtVkMZxOMTOG9UAcjUA,"They are sll going to find out vrry soon that the one they call ' prophet' is in fact God,. Then at last peace will rain.",N,"Confidence: Low | The comment discusses a religious prophecy about peace, which is not directly related to the political or territorial aspects of the Israel-Gaza conflict. It does not express support for either side.",121,0.6808,0.189,0.811,0.0,positive,0.0,0.0666666666666666,neutral,0.031146556,0.030138692,0.00579834,0.121732734,0.07921951,0.012078222
UgwrZbCjBHiYNspPXgZ4AaABAg.9wbgOW5Fzo49wj55POWMkr,WCWgic6TZqc,@AmanChaudhary-fd2cg,,@@Pankajpatni-vw4zc chalti earth bhai 🤣🤣🤣🤣🙏🙏🚩🚩🚩🚩🚩🙏🙏,N,Confidence: Low | This comment consists of emojis and a phrase that appears to be responding to another user. It doesn't offer any clear opinion or stance on the Israel-Gaza conflict.,51,0.9153,0.252,0.748,0.0,positive,0.0,0.0,neutral,0.022384055,0.023994578,0.00207901,0.02968135,0.006955597,0.008090926
UgwZ1ja2DprAmcDocwx4AaABAg,2JAywPxuFt4,@bettycollier6005,UCceF1nmCQiabOK10Ykv7NAQ,These children shouldn't even  been there their mother or father should have took them away the danger zone,N,"Confidence: Low | This comment seems to blame parents for not removing children from a 'danger zone'. While it doesn't explicitly state support for either side, it implies a criticism of the circumstances leading to the children's presence in danger, without taking a clear political stance.",107,-0.5267,0.0,0.833,0.167,negative,0.0,0.0,neutral,0.06285016,0.035399333,0.010223389,0.23162876,0.018470341,0.108496375
Ugwc85ZJnd8hV8R8P8R4AaABAg,9FWcL0TpyWo,@TheWayOfRespectAndKindness,UCrSJSB32FU5AuuJ5EjREgew,Can you remember being 9 yrs old? Perhaps we should all acknowledge that war is a crime. No matter the shape or form. War is a crime. We can be free of violence. Just remember being 9 yrs old.,N,"Confidence: High | The comment expresses a general anti-war sentiment and a plea for empathy, without taking a side in the specific conflict.",192,-0.9491,0.06,0.579,0.361,negative,0.1999999999999999,0.3999999999999999,positive,0.018452216,0.013200258,0.0020503998,0.063423134,0.0045322375,0.013702838
UgzQJYiIr8YhO4IanZV4AaABAg.9z-QtNoiUv19z-Vq5dL3pZ,xSoyQb_qHWQ,@jim2498,,​@@floepiejaneyes really. As long as you believe in facts. Nevermind you guys don't believe in facts or science,N,"Confidence: Medium | This comment is a response to another user and discusses beliefs in 'facts or science.' While it's part of a conversation likely related to the conflict, the comment itself doesn't express a stance on either side, focusing instead on a disagreement about epistemology.",111,0.0,0.0,1.0,0.0,neutral,-0.05,0.4,neutral,0.030926194,0.026044132,0.0025177002,0.11161,0.02048012,0.008841781
Ugzfb4WhlwjTPUpVCdh4AaABAg,8KaF81-2oa8,@katlor-cl5vu,UCsoXBgvmdObgzx9L0jdR-kQ,Wow so cute,N,Confidence: Low | The comment 'Wow so cute' is an observation unrelated to the political or conflict aspects of the war.,11,0.796,0.876,0.124,0.0,positive,0.3,1.0,positive,0.012414906,0.026454043,0.002822876,0.035220183,0.0062526376,0.008401625
Ugw5KuTXaaFssmOD53V4AaABAg,BHvuZHWV3ZI,@sadgrill9938,UCdeTXWSFfJoddbQrXTnS-hg,Looks like they tortured her with filler and botox.,N,Confidence: High | This comment discusses cosmetic procedures ('filler and botox') and does not engage with the political or humanitarian aspects of the Israel-Gaza conflict. It is unrelated to the conflict's discourse.,51,-0.2732,0.191,0.534,0.275,negative,0.0,0.0,neutral,0.12883772,0.1696208,0.021935565,0.36095104,0.017163984,0.37858796
UgzjYeUTcRKTsygzYJZ4AaABAg.9yAt7Aj_uK49yBNCqL1onE,E_f91E7ya0s,@coachwendy5618,,Hit who? Israel?,N,Confidence: Low | The comment 'Hit who? Israel?' is a direct question seeking clarification and does not express any support or opposition towards either side of the conflict.,16,0.0,0.0,1.0,0.0,neutral,0.0,0.0,neutral,0.023221988,0.041661996,0.01083374,0.20242359,0.11163961,0.14485972
Ugx73MPE0nDKKEgooAF4AaABAg,vJez46SbEq8,@benluxchristolin1383,UCJ1hDl-hQlkFqnI8FFvwzfQ,This is crazy not fair they steal the game from Francis win win and win 👏,N,Confidence: High | This comment is about a sports match and does not relate to the Israel-Gaza conflict.,73,0.8926,0.477,0.374,0.148,positive,0.175,0.5666666666666667,positive,0.28997475,0.10611444,0.012130737,0.37795907,0.008953481,0.010291707
UgxVD5EOSnu_hfBs6AZ4AaABAg,3cavLEV4NZc,@jalubimantara5927,UCyI8oo4JktrXd9QgVXRD9pQ,TANK HARGA 5M VS ROKET 10JT,N,Confidence: Low | The comment is in Indonesian and translates to 'TANK 5M PRICE VS ROCKET 10JT'. This appears to be a comparison of military equipment costs or capabilities and does not explicitly state a stance on the conflict.,27,0.0,0.0,1.0,0.0,neutral,0.0,0.0,neutral,0.0072278744,0.012961143,0.0013160706,0.009990019,0.0012024303,0.006543908
Ugyz9a7UhdX4yIZmHmt4AaABAg,47PdIE9npEI,@christycable9021,UC8N68TZwMEFAP4QygaB_Pxw,Talking out of both sides of his mouth. Sending aid to Gaza and giving a speech supporting Israel. Fraud...,N,"Confidence: Medium | The comment criticizes a person for appearing to support both Gaza (via aid) and Israel (via speech), calling them a 'fraud.' While it touches on the conflict, it doesn't explicitly take a side but rather criticizes inconsistency.",107,0.128,0.211,0.637,0.151,positive,0.25,0.25,positive,0.38406035,0.049678206,0.008506775,0.37751234,0.11396073,0.010084574
UgxsKiNBTTkij-MmGch4AaABAg.9yj8S8NBIXL9yjL7dJ21Pw,pw-6ouM09ww,@hasanmahmood30,,You mean hamas= children 😅,N,"Confidence: Low | The comment is a sarcastic question comparing Hamas to children. Without further context or the preceding comment, it's difficult to definitively determine the author's stance. It could be critical of Hamas, or attempting to highlight their actions in a way that is not necessarily pro-Israel.",26,0.3612,0.263,0.737,0.0,positive,-0.3125,0.6875,negative,0.04032305,0.027683776,0.007972717,0.15490346,0.10221587,0.00899713
UgzJrkPV5f9-mEqRIAJ4AaABAg,icPhxHmW6V4,@gegogames,UCnusEkMmT4duKUNGN3xspyA,So now Ur ungrateful for medical aid huh,N,Confidence: Low | The comment is a rhetorical question about gratitude for medical aid. It doesn't provide enough context to determine a stance on the Israel-Gaza conflict.,40,-0.5046,0.0,0.682,0.318,negative,0.0,0.0,neutral,0.05964688,0.017436003,0.0019931793,0.11388343,0.004846719,0.0065697995
Ugw2-djzDeXOQ3Cgwh54AaABAg.9yK9KU1wAny9yLH_7jzbtO,7WAql3Cgc4U,@benjaminopperman3116,,Well I'd say Britian and the UN as well,N,"Confidence: Low | This comment is a response to another user and doesn't provide a clear stance on the conflict, instead broadening the scope of actors involved without explicit support for either side.",39,0.4939,0.375,0.625,0.0,positive,0.0,0.0,neutral,0.010172892,0.015898837,0.0015258789,0.02308189,0.009915425,0.007948523
UgyfreRD9LGUWmv4mIB4AaABAg.9yt8OzuJcr29yy5kHC9zzv,hJw7KoThhDA,@nadirhikmetkuleli7335,,You are talking about yourself.,N,"Confidence: Low | This is a short, context-dependent retort that doesn't provide enough information to ascertain the commenter's stance on the Israel-Gaza war specifically.",31,0.0,0.0,1.0,0.0,neutral,0.0,0.0,neutral,0.023221988,0.01627459,0.0013256073,0.05651112,0.003385304,0.0064985976
UgxXl5YqjlL78724u2N4AaABAg,bdw_gwrqczA,@tessa2671,UCVMQdIHPD8IzWSZ3ra6u02A,Piers is a laughing stock!,N,"Confidence: Medium | The comment calls Piers a 'laughing stock'. While critical of Piers, it doesn't explicitly state a stance on the Israel-Gaza conflict itself, but rather on the personality. The context of the video would be crucial here, but based solely on the comment, it's unclear what aspect of Piers' behavior related to the conflict is being ridiculed.",26,0.5411,0.466,0.534,0.0,positive,0.0,0.0,neutral,0.191015,0.052934792,0.0039482117,0.23343207,0.00725158,0.0063108844
Ugz9h6bojCFCe14XDy54AaABAg.9wsffW1b3u49yOlb0baDDc,zbmDCS40WWo,@drugoviic,,shes just visited the west bank @@Galaxy-oy4nj,N,Confidence: Low | The comment 'shes just visited the west bank' is a simple statement of fact and does not express any opinion or stance regarding the conflict.,46,0.0,0.0,1.0,0.0,neutral,0.0,0.0,neutral,0.011730902,0.020646973,0.0020217896,0.033334624,0.0071405866,0.008919456
Ugz7_JsMpIC0jtMnNdh4AaABAg,hMi_KAzl87Y,@MicDreamsMusic,UCc8JjR3FxiQyg1chW1Xy8rg,I care baby girl stay strong 💪🏽 ❤️,N,"Confidence: Low | The comment expresses general well wishes and encouragement, but does not provide any specific context related to the conflict to indicate a stance.",34,0.7579,0.371,0.629,0.0,positive,0.4333333333333333,0.7333333333333334,positive,0.009982891,0.02119352,0.0019264221,0.02308189,0.0061046463,0.008686432
UgzUNm7mLLY4qs_SO214AaABAg,a8ACdkG0Iz8,@Niro7837,UC5rFf6iYje9mo5gP5AI6Scw,People kill animal to take meat? People kill human to take what?,N,"Confidence: Medium | The comment poses a question comparing the killing of animals for meat to the killing of humans, which can be interpreted in multiple ways and doesn't explicitly favor one side.",64,-0.8948,0.0,0.506,0.494,negative,0.0,0.1,neutral,0.04910661,0.09775851,0.023076924,0.36095104,0.027413858,0.46566597
UgwR2_2F-DPB0_pIpKF4AaABAg,cOCy1_zzQzo,@qazwsxedc589,UC7atd5ONLuvxraiwXnL3CXw,Taking a picture doesn't equate to support unless they have been vocal about it. Half of the artists you included here are misinformation.,N,"Confidence: High | The comment argues that simply having a picture taken does not equate to explicit support, and questions the accuracy of the information presented regarding artists' stances. It is a critique of how support is being attributed, not a declaration of support for either side.",138,-0.5511,0.0,0.822,0.178,negative,-0.1666666666666666,0.1666666666666666,negative,0.1711343,0.017982552,0.0021839142,0.22846605,0.009434453,0.006589218
Ugwvc4njZq4OKVjX_6t4AaABAg.9wex2WHfTzZ9xWAtj3lHxi,RdTY5zchG-Y,@noahkatt7667,,"Ignore the clowns in the comment section, islam is the only true religion.",N,"Confidence: Low | The comment dismisses other commenters and asserts that Islam is the 'only true religion.' While this is a strong statement about religious belief, it does not directly engage with or take a stance on the Israel-Gaza conflict itself. It's a religious assertion, not a political or conflict-related one.",74,0.0772,0.172,0.675,0.153,positive,0.175,0.825,positive,0.58196646,0.18786818,0.021031776,0.56269526,0.41052565,0.010084574
UgzIdfvAeflxTBsQSYx4AaABAg,yMCEP7rCCwA,@aneurobiatyagustini8183,UC82VoeJcazBOKl96Zyb6K0Q,Dnem .cKxgkgk g😊 ke dkq❤fkv🇯🇴fofo oddoxofocofoclvlfffofoffl lcclclclclcllclxxlxodoxodlxodoclclc lfl❤😂🇮🇱dof,N,"Confidence: Low | The comment contains a mix of seemingly random letters, emojis, and the Israeli flag emoji 🇮🇱. The text is largely nonsensical and does not form a coherent statement or clear stance.",106,0.8519,0.339,0.598,0.063,positive,0.0,0.0,neutral,0.04149419,0.35094926,0.051147457,0.1883923,0.012641981,0.010421164
UgwQezi0VFizlwQ86NF4AaABAg.9yVd4m9fFdU9ycwJMbuKco,NqBLoVOYARk,@AYNAGH,,I will tell you the Israel is guy,N,Confidence: Medium | The comment 'I will tell you the Israel is guy' is vague and does not express a clear stance of support or opposition towards either side. It might be an incomplete thought or a statement seeking clarification.,33,0.0,0.0,1.0,0.0,neutral,0.0,0.0,neutral,0.05086332,0.060951006,0.0064468384,0.17458448,0.10815793,0.012078222
UgwdJ3mZYrxbALEjmRF4AaABAg.9x-xWHF0Auj9y7PRWLW1-f,8wUDwm9A6RA,@benaya1,,@@Mstrveer71YT that why they don't get free🤷‍♂️,N,"Confidence: Medium | This comment is a reply to another user ('@@Mstrveer71YT') and refers to a lack of freedom. Without the context of the previous comment or the video itself, it's difficult to definitively link this to the Israel-Gaza conflict. It could be a general statement or a specific, but unclear, reference.",47,-0.4023,0.0,0.787,0.213,negative,0.0,0.0,neutral,0.009868891,0.015557245,0.001783371,0.019100413,0.0019146391,0.006194372
Ugy-JRbdeQXKjE6JZkh4AaABAg.9xeoM6oy_V99xf8ueViW8n,Uf7vY6XN8u0,@Ramrajyaintheworld,,"2 jews are you kidding me 
Jews have only one 
Hindus have 3 countries and I assure you from 2032 everybody will come to sanatan dharma 🚩🇮🇳",N,"Confidence: Low | This comment discusses religious demographics and makes a prediction about the dominance of 'sanatan dharma'. While it mentions 'Jews', it does not express a stance on the Israel-Gaza conflict itself, focusing instead on inter-religious relations and nationalism.",139,0.4215,0.128,0.872,0.0,positive,0.0,1.0,neutral,0.191015,0.1811049,0.06225512,0.36867723,0.43896464,0.11616269
UgyPGTaCo6U6QaRibo94AaABAg,QoaPMsXkSSA,@YourAlsoAnIdiot,UCLZRxsZl2ui5OPOCychVCxQ,I see a lot of hindus here i see you stand with israelis but do you also stand with palestine?,N,"Confidence: Medium | The comment observes a presence of Hindus and their support for Israel, then poses a question about their stance on Palestine. It does not express a personal stance but rather probes for one, making it neutral.",94,0.0,0.0,1.0,0.0,neutral,0.0,0.0,neutral,0.03412145,0.049678206,0.0061798096,0.16591948,0.17925262,0.011405042
